package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
popeye	cpu32	native	parallel32	smallgrid	default	0	233	NA	3324805	u24-cva0000-312	2026-05-21T14:00:06+02:00
