package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	gpu	tensorflow	hrf	vanes2019	default	3	1766	1746.30	3193572	u24-chaihm0-633	2026-05-19T14:47:23+02:00
