package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	cpu	tensorflow	grid	largegrid	default	3	212	187.20	3193544	u24-cva0000-302	2026-05-19T10:56:53+02:00
