package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	a100	tensorflow	grid	smallgrid	default	2	23	11.62	3193519	u24-chaiam0-614	2026-05-19T12:23:12+02:00
