package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	a100	tensorflow	grid	vanes2019	default	1	214	186.12	3193573	u24-chaiam0-614	2026-05-20T02:20:14+02:00
