package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
afni	cpu32	native	default	smallgrid	default	1 2 3	130	NA	3122819	u24-chaihm0-636	2026-05-18T14:10:46+02:00
