package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	gpu	tensorflow	hrf	smallgrid	default	1	130	118.08	3193515	u24-chaiam0-614	2026-05-19T12:03:23+02:00
