package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	a100	tensorflow	full	vanes2019	default	3	3131	3115.12	3193594	u24-chaiam0-614	2026-05-20T05:07:56+02:00
