package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
aprf	cpu32	native	default	mediumgrid	default	3	6	NA	3122878	u24-cva0000-311	2026-05-19T06:16:51+02:00
