package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	a100	tensorflow	hrf	smallgrid	default	1	185	174.31	3193521	u24-chaiam0-614	2026-05-19T12:26:25+02:00
