package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	gpu	tensorflow	grid	largegrid	default	2	78	71.23	3193550	u24-chaihm0-652	2026-05-19T12:38:06+02:00
