package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	a100	jax	full	vanes2019	default	3	3179	3167.65	3193597	u24-chaiam0-614	2026-05-20T06:20:19+02:00
