package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
popeye	cpu32	native	default	smallgrid	default	3	6231	NA	3122887	u24-cva0000-311	2026-05-19T09:48:29+02:00
