package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
aprf	cpu32	native	default	smallgrid	default	1	13	NA	3122873	u24-cva0000-311	2026-05-19T06:14:23+02:00
