package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	a100	tensorflow	full	vanes2019	default	2	3163	3150.32	3193593	u24-chaiam0-614	2026-05-20T04:33:00+02:00
