package	hardware	backend	variant	dataset	n_iter	seed	wall_seconds	internal_fit_seconds	job_id	hostname	timestamp
braincoder	cpu16	tensorflow	grid	largegrid	default	3	530	522.64	3122929	u24-chaihm0-634	2026-05-18T14:25:24+02:00
